opportunity_id,sales_agent,manager,regional_office,product,series,sales_price,account,sector,year_established,account_revenue,employees,office_location,deal_stage,engage_date,close_date,sales_cycle_days,close_value,won_flag
D4ABG4I1,"Jonathan Berthelot","Melvin Marxen",Central,"GTX Pro",GTX,4821,Rundofase,technolgy,1983,1008.06,1238,"United States",Won,2017-10-25,2017-11-10,16,4356,1
OY08XJ2E,"Corliss Cosme","Cara Losch",East,"GTX Plus Basic",GTX,1096,"Gekko & Co",retail,1990,2520.83,3502,"United States",Won,2017-10-28,2017-11-12,15,1079,1
HYBR36NG,"Elease Gluck","Celia Rouche",West,"MG Special",MG,55,Finjob,employment,1988,2059.9,3644,"United States",Lost,2017-10-31,2017-11-09,9,0,0
F15SU034,"Gladys Colclough","Melvin Marxen",Central,"MG Advanced",MG,3393,Condax,medical,2017,4.54,9,"United States",Won,2017-10-31,2017-12-21,51,3298,1
YAVTI45C,"Zane Levy","Summer Sewald",West,"GTX Basic",GTX,550,Fasehatice,retail,1990,4968.91,7523,"United States",Won,2017-11-04,2017-12-12,38,481,1
PWW6TH3V,"Marty Freudenburg","Melvin Marxen",Central,"MG Advanced",MG,3393,Dontechi,software,1982,4618,10083,"United States",Lost,2017-11-05,2017-11-17,12,0,0
T482GHJQ,"Darcel Schlecht","Melvin Marxen",Central,"GTX Pro",GTX,4821,Konmatfix,marketing,1985,375.43,1190,"United States",Won,2017-11-07,2017-12-20,43,5031,1
72C58IRY,"Cecily Lampkin","Dustin Brinkmann",Central,"MG Advanced",MG,3393,Funholding,finance,1991,2819.5,7227,"United States",Won,2017-11-08,2017-11-26,18,2968,1
OTQTFK48,"Kary Hendrixson","Summer Sewald",West,"GTX Plus Basic",GTX,1096,Plexzap,retail,2001,2437.85,4874,"United States",Won,2017-11-08,2017-11-11,3,1203,1
83Y5850C,"Anna Snelling","Dustin Brinkmann",Central,"MG Special",MG,55,Inity,marketing,1986,2403.58,8801,"United States",Lost,2017-11-12,2017-11-25,13,0,0
AIBZQM42,"Daniell Hammack","Rocco Neubert",East,"GTX Plus Basic",GTX,1096,Kinnamplus,retail,2004,702.72,1831,"United States",Won,2017-11-13,2017-11-20,7,1224,1
20NZO7TT,"Maureen Marcano","Summer Sewald",West,"MG Advanced",MG,3393,J-Texon,retail,1989,1388.67,3583,"United States",Won,2017-11-16,2017-12-01,15,3271,1
P214KAH8,"Donn Cantrell","Rocco Neubert",East,"MG Advanced",MG,3393,Yearin,retail,2005,2261.05,3851,"United States",Won,2017-11-17,2017-11-29,12,3644,1
RVI6ARFW,"Darcel Schlecht","Melvin Marxen",Central,"GTX Basic",GTX,550,Funholding,finance,1991,2819.5,7227,"United States",Won,2017-11-19,2017-11-20,1,549,1
9TTQYYIW,"Markita Hansen","Celia Rouche",West,"MG Advanced",MG,3393,Green-Plus,services,2003,692.19,1922,"United States",Lost,2017-11-21,2017-11-27,6,0,0
3SOLZEZX,"Hayden Neloms","Celia Rouche",West,"GTX Plus Pro",GTX,5482,Goodsilron,marketing,2000,2952.73,5107,"United States",Won,2017-11-28,2017-12-12,14,5702,1
KKOU11ZD,"Kary Hendrixson","Summer Sewald",West,"GTX Plus Basic",GTX,1096,Cheers,entertainment,1993,4269.9,6472,"United States",Won,2017-11-30,2017-12-14,14,1195,1
MBBBOMEV,"Markita Hansen","Celia Rouche",West,"MG Special",MG,55,Faxquote,telecommunications,1995,1825.82,5595,"United States",Lost,2017-12-05,2017-12-19,14,0,0
0OJE7J6C,"Corliss Cosme","Cara Losch",East,"GTX Plus Pro",GTX,5482,"Gekko & Co",retail,1990,2520.83,3502,"United States",Won,2017-12-09,2017-12-17,8,5143,1
8LFA54EQ,"Rosalina Dieter","Celia Rouche",West,"MG Special",MG,55,Newex,services,1991,1012.72,3492,Germany,Lost,2017-12-16,2017-12-21,5,0,0
T1GPPZXH,"Violet Mclelland","Cara Losch",East,"MG Special",MG,55,Konex,technolgy,1980,7708.38,13756,"United States",Won,2017-12-17,2017-12-24,7,55,1
HLXSEMXV,"Kami Bicknell","Summer Sewald",West,"MG Special",MG,55,Doncon,technolgy,2010,587.72,1501,"United States",Won,2017-12-21,2017-12-28,7,50,1
09YE9QOV,"Hayden Neloms","Celia Rouche",West,"MG Advanced",MG,3393,Finjob,employment,1988,2059.9,3644,"United States",Won,2016-11-05,2017-03-11,126,3393,1
JYKM0B00,"James Ascencio","Summer Sewald",West,"GTX Pro",GTX,4821,Xx-holding,finance,1993,7537.24,20293,"United States",Won,2016-11-12,2017-03-06,114,4338,1
2V848WZD,"Lajuana Vencill","Dustin Brinkmann",Central,"MG Advanced",MG,3393,Stanredtax,finance,1987,1698.2,3798,"United States",Won,2016-11-18,2017-03-04,106,3180,1
HIOHX80Y,"Darcel Schlecht","Melvin Marxen",Central,"MG Advanced",MG,3393,Gogozoom,telecommunications,2007,86.68,187,"United States",Won,2016-11-19,2017-03-18,119,3563,1
GCA97W27,"Darcel Schlecht","Melvin Marxen",Central,"GTX Plus Basic",GTX,1096,"Genco Pura Olive Oil Company",retail,2007,894.33,1635,Italy,Won,2016-11-28,2017-03-06,98,1161,1
KE9ZEDS8,"Gladys Colclough","Melvin Marxen",Central,"MG Special",MG,55,Scottech,marketing,2012,45.39,100,"United States",Won,2016-11-29,2017-03-07,98,57,1
FP7014Z0,"Lajuana Vencill","Dustin Brinkmann",Central,"GTX Plus Basic",GTX,1096,Funholding,finance,1991,2819.5,7227,"United States",Won,2016-11-29,2017-03-12,103,948,1
HBTINPDG,"Vicki Laflamme","Celia Rouche",West,"GTX Plus Basic",GTX,1096,Xx-holding,finance,1993,7537.24,20293,"United States",Lost,2016-12-03,2017-03-09,96,0,0
9SLYC4TR,"Gladys Colclough","Melvin Marxen",Central,"MG Special",MG,55,Cancity,retail,2001,718.62,2448,"United States",Won,2016-12-04,2017-03-09,95,56,1
82MM4H33,"Zane Levy","Summer Sewald",West,"GTX Plus Basic",GTX,1096,Labdrill,medical,1985,2741.37,9226,"United States",Won,2016-12-06,2017-03-09,93,1049,1
787IRG9Q,"Hayden Neloms","Celia Rouche",West,"MG Advanced",MG,3393,J-Texon,retail,1989,1388.67,3583,"United States",Won,2016-12-07,2017-03-03,86,3426,1
TWF0J0DF,"Cecily Lampkin","Dustin Brinkmann",Central,"GTX Plus Pro",GTX,5482,Isdom,medical,2002,3178.24,4540,"United States",Won,2016-12-08,2017-03-01,83,5882,1
96MZYUY0,"Vicki Laflamme","Celia Rouche",West,"GTX Pro",GTX,4821,Fasehatice,retail,1990,4968.91,7523,"United States",Won,2016-12-15,2017-03-07,82,4906,1
K9D4DQ3R,"Rosie Papadopoulos","Cara Losch",East,"MG Special",MG,55,"Vehement Capital Partners",finance,1993,646.1,883,"United States",Won,2016-12-17,2017-03-02,75,48,1
18Y7GRPW,"Garret Kinder","Cara Losch",East,"GTX Plus Pro",GTX,5482,Silis,medical,1994,2818.38,6290,"United States",Won,2016-12-18,2017-03-21,93,5918,1
FCFDJIEZ,"Vicki Laflamme","Celia Rouche",West,"GTX Pro",GTX,4821,Fasehatice,retail,1990,4968.91,7523,"United States",Won,2016-12-18,2017-03-21,93,3742,1
FKAFO8O9,"Kary Hendrixson","Summer Sewald",West,"MG Special",MG,55,Xx-holding,finance,1993,7537.24,20293,"United States",Won,2016-12-20,2017-03-31,101,51,1
2X45BEOS,"Cassey Cress","Rocco Neubert",East,"GTX Plus Basic",GTX,1096,Ganjaflex,retail,1995,5158.71,17479,Japan,Won,2016-12-21,2017-03-27,96,1186,1
IBDEQVBN,"Kary Hendrixson","Summer Sewald",West,"GTX Basic",GTX,550,Faxquote,telecommunications,1995,1825.82,5595,"United States",Lost,2016-12-21,2017-03-28,97,0,0
N5AZLQZR,"Gladys Colclough","Melvin Marxen",Central,"GTX Plus Pro",GTX,5482,Dontechi,software,1982,4618,10083,"United States",Won,2016-12-22,2017-03-14,82,5533,1
RX56S6G3,"Vicki Laflamme","Celia Rouche",West,"MG Advanced",MG,3393,Fasehatice,retail,1990,4968.91,7523,"United States",Won,2016-12-28,2017-03-13,75,3803,1
06B7XWPC,"Kary Hendrixson","Summer Sewald",West,"GTX Pro",GTX,4821,Sonron,telecommunications,1999,1699.85,5108,"United States",Won,2017-01-02,2017-03-17,74,4125,1
CRX91A45,"Kary Hendrixson","Summer Sewald",West,"GTX Basic",GTX,550,Faxquote,telecommunications,1995,1825.82,5595,"United States",Won,2017-01-04,2017-03-16,71,586,1
SV4SOO2K,"Vicki Laflamme","Celia Rouche",West,"GTX Plus Basic",GTX,1096,Hottechi,technolgy,1997,8170.38,16499,Korea,Won,2017-01-04,2017-03-28,83,880,1
L0345WKB,"Zane Levy","Summer Sewald",West,"GTX Pro",GTX,4821,Newex,services,1991,1012.72,3492,Germany,Won,2017-01-07,2017-03-14,66,4313,1
9WMU7YHD,"Cassey Cress","Rocco Neubert",East,"MG Special",MG,55,Mathtouch,marketing,1984,3027.46,9516,Jordan,Won,2017-01-09,2017-03-03,53,53,1
ID3IJHUS,"Markita Hansen","Celia Rouche",West,"MG Advanced",MG,3393,Xx-holding,finance,1993,7537.24,20293,"United States",Won,2017-01-10,2017-03-11,60,3820,1
R3OR0J5C,"Lajuana Vencill","Dustin Brinkmann",Central,"MG Special",MG,55,Gogozoom,telecommunications,2007,86.68,187,"United States",Won,2017-01-12,2017-03-30,77,54,1
8C4QM1X6,"Gladys Colclough","Melvin Marxen",Central,"GTX Basic",GTX,550,Codehow,software,1998,2714.9,2641,"United States",Won,2017-01-19,2017-06-04,136,565,1
NOXNFJ2L,"Darcel Schlecht","Melvin Marxen",Central,"GTX Plus Basic",GTX,1096,Warephase,services,1997,2041.73,5276,"United States",Won,2017-01-24,2017-05-17,113,1067,1
BVYMJ6TD,"Cassey Cress","Rocco Neubert",East,"GTX Plus Pro",GTX,5482,"Vehement Capital Partners",finance,1993,646.1,883,"United States",Won,2017-01-26,2017-05-13,107,6117,1
YBAKNQ8Z,"Reed Clapper","Rocco Neubert",East,"MG Advanced",MG,3393,"Bubba Gump",software,2002,987.39,2253,"United States",Lost,2017-01-28,2017-03-30,61,0,0
2FTB6A7I,"James Ascencio","Summer Sewald",West,"GTX Plus Pro",GTX,5482,Kan-code,software,1982,11698.03,34288,"United States",Won,2017-01-30,2017-05-16,106,5390,1
O5BC64NW,"Maureen Marcano","Summer Sewald",West,"GTX Pro",GTX,4821,Zoomit,entertainment,1992,324.19,978,"United States",Lost,2017-01-31,2017-05-26,115,0,0
6RL97BR9,"Moses Frase","Dustin Brinkmann",Central,"MG Special",MG,55,Inity,marketing,1986,2403.58,8801,"United States",Lost,2017-02-05,2017-05-08,92,0,0
FHLOUD3V,"Vicki Laflamme","Celia Rouche",West,"MG Special",MG,55,Sonron,telecommunications,1999,1699.85,5108,"United States",Lost,2017-02-05,2017-05-24,108,0,0
12M4HB7G,"Cassey Cress","Rocco Neubert",East,"GTX Basic",GTX,550,Plussunin,retail,2003,1419.98,4018,"United States",Won,2017-02-08,2017-05-01,82,623,1
ZYRF768H,"Violet Mclelland","Cara Losch",East,"MG Special",MG,55,Iselectrics,technolgy,2011,527.11,1428,"United States",Lost,2017-02-08,2017-05-04,85,0,0
BAOSO1I2,"Kary Hendrixson","Summer Sewald",West,"GTX Basic",GTX,550,Faxquote,telecommunications,1995,1825.82,5595,"United States",Won,2017-02-09,2017-05-02,82,516,1
S9W53L4L,"Niesha Huffines","Melvin Marxen",Central,"GTX Basic",GTX,550,Dontechi,software,1982,4618,10083,"United States",Won,2017-02-09,2017-06-05,116,672,1
MSE1UXKU,"Cassey Cress","Rocco Neubert",East,"GTX Pro",GTX,4821,Ontomedia,employment,1997,882.12,2769,"United States",Won,2017-02-10,2017-03-20,38,5021,1
DC7COE9W,"Hayden Neloms","Celia Rouche",West,"MG Advanced",MG,3393,Konex,technolgy,1980,7708.38,13756,"United States",Won,2017-02-14,2017-05-01,76,2873,1
VOTOT8MK,"Cassey Cress","Rocco Neubert",East,"GTX Plus Pro",GTX,5482,Plussunin,retail,2003,1419.98,4018,"United States",Won,2017-02-16,2017-06-15,119,6509,1
7350YGG4,"Corliss Cosme","Cara Losch",East,"GTX Plus Basic",GTX,1096,Silis,medical,1994,2818.38,6290,"United States",Won,2017-02-16,2017-05-29,102,1111,1
7Y5E0RDL,"Corliss Cosme","Cara Losch",East,"MG Special",MG,55,Sumace,retail,2000,167.89,493,Romania,Won,2017-02-19,2017-06-18,119,56,1
2BWZLXZ8,"Kami Bicknell","Summer Sewald",West,"GTX Pro",GTX,4821,Newex,services,1991,1012.72,3492,Germany,Won,2017-02-19,2017-03-05,14,4216,1
E36CR33F,"Corliss Cosme","Cara Losch",East,"MG Advanced",MG,3393,"Vehement Capital Partners",finance,1993,646.1,883,"United States",Lost,2017-02-22,2017-06-08,106,0,0
75ZOJ3O7,"Hayden Neloms","Celia Rouche",West,"MG Advanced",MG,3393,Finjob,employment,1988,2059.9,3644,"United States",Won,2017-02-23,2017-03-08,13,3312,1
KIP060D0,"Cassey Cress","Rocco Neubert",East,"GTX Pro",GTX,4821,Ontomedia,employment,1997,882.12,2769,"United States",Won,2017-02-25,2017-03-08,11,5040,1
2MHTTXX0,"Darcel Schlecht","Melvin Marxen",Central,"GTX Plus Pro",GTX,5482,Rangreen,technolgy,1987,2938.67,8775,Panama,Lost,2017-02-25,2017-06-17,112,0,0
F4FLJ0WW,"James Ascencio","Summer Sewald",West,"GTX Plus Basic",GTX,1096,Goodsilron,marketing,2000,2952.73,5107,"United States",Lost,2017-02-25,2017-05-26,90,0,0
U02OIJGK,"Marty Freudenburg","Melvin Marxen",Central,"GTX Plus Basic",GTX,1096,Zumgoity,medical,1984,441.08,1210,"United States",Won,2017-02-25,2017-05-09,73,962,1
2JFS8EGS,"Maureen Marcano","Summer Sewald",West,"MG Special",MG,55,Nam-zim,services,1987,405.59,1179,Brazil,Lost,2017-02-26,2017-05-03,66,0,0
E57F5Z2K,"Kary Hendrixson","Summer Sewald",West,"GTX Pro",GTX,4821,Sonron,telecommunications,1999,1699.85,5108,"United States",Won,2017-02-27,2017-03-15,16,4678,1
MCYLHUCZ,"Lajuana Vencill","Dustin Brinkmann",Central,"GTX Plus Basic",GTX,1096,Rundofase,technolgy,1983,1008.06,1238,"United States",Won,2017-03-01,2017-05-31,91,1044,1
DHGLWIDZ,"Violet Mclelland","Cara Losch",East,"GTX Pro",GTX,4821,"Umbrella Corporation",finance,1998,2022.14,5113,"United States",Won,2017-03-01,2017-06-24,115,4756,1
G7RCJBVL,"Anna Snelling","Dustin Brinkmann",Central,"MG Advanced",MG,3393,Dontechi,software,1982,4618,10083,"United States",Lost,2017-03-02,2017-05-31,90,0,0
IBZQBCSU,"Rosie Papadopoulos","Cara Losch",East,"MG Special",MG,55,"Vehement Capital Partners",finance,1993,646.1,883,"United States",Lost,2017-03-05,2017-05-19,75,0,0
S0XILDHQ,"Cassey Cress","Rocco Neubert",East,"GTX Plus Pro",GTX,5482,"Umbrella Corporation",finance,1998,2022.14,5113,"United States",Won,2017-03-06,2017-03-18,12,4701,1
3NQBMKOK,"Kary Hendrixson","Summer Sewald",West,"GTX Basic",GTX,550,Kan-code,software,1982,11698.03,34288,"United States",Won,2017-03-06,2017-06-29,115,494,1
HRU8FNE1,"Corliss Cosme","Cara Losch",East,"GTX Basic",GTX,550,Donquadtech,technolgy,1992,1712.68,3194,"United States",Won,2017-03-07,2017-03-10,3,542,1
CJ5U6GX3,"Markita Hansen","Celia Rouche",West,"MG Advanced",MG,3393,Singletechno,retail,1996,2214.94,5374,"United States",Won,2017-03-07,2017-03-15,8,3969,1
5OCY2XME,"Niesha Huffines","Melvin Marxen",Central,"GTX Plus Basic",GTX,1096,Isdom,medical,2002,3178.24,4540,"United States",Won,2017-03-07,2017-06-12,97,1190,1
9HXSC391,"Cassey Cress","Rocco Neubert",East,"MG Advanced",MG,3393,"Vehement Capital Partners",finance,1993,646.1,883,"United States",Won,2017-03-08,2017-05-22,75,3087,1
COOYICXU,"Anna Snelling","Dustin Brinkmann",Central,"GTX Basic",GTX,550,Inity,marketing,1986,2403.58,8801,"United States",Lost,2017-03-09,2017-05-22,74,0,0
5BSHJG7W,"Kary Hendrixson","Summer Sewald",West,"GTX Basic",GTX,550,Kan-code,software,1982,11698.03,34288,"United States",Lost,2017-03-10,2017-05-30,81,0,0
I0CYLPNE,"James Ascencio","Summer Sewald",West,"GTX Pro",GTX,4821,Konex,technolgy,1980,7708.38,13756,"United States",Won,2017-03-11,2017-05-22,72,4125,1
N3H82NHO,"Kami Bicknell","Summer Sewald",West,"GTX Pro",GTX,4821,Newex,services,1991,1012.72,3492,Germany,Won,2017-03-12,2017-06-02,82,4865,1
Y34MVXP3,"Rosie Papadopoulos","Cara Losch",East,"MG Advanced",MG,3393,Kinnamplus,retail,2004,702.72,1831,"United States",Won,2017-03-12,2017-06-27,107,3443,1
RTH5O6ZW,"Cassey Cress","Rocco Neubert",East,"MG Advanced",MG,3393,Mathtouch,marketing,1984,3027.46,9516,Jordan,Won,2017-03-14,2017-06-13,91,3600,1
1R38Y0C1,"Elease Gluck","Celia Rouche",West,"MG Advanced",MG,3393,Golddex,finance,2008,52.5,165,"United States",Won,2017-03-14,2017-03-20,6,3386,1
K2KK9SW2,"Anna Snelling","Dustin Brinkmann",Central,"GTX Basic",GTX,550,Inity,marketing,1986,2403.58,8801,"United States",Won,2017-03-16,2017-05-02,47,550,1
0E761F02,"Kary Hendrixson","Summer Sewald",West,"GTX Basic",GTX,550,Kan-code,software,1982,11698.03,34288,"United States",Won,2017-03-16,2017-05-02,47,579,1
W75XU368,"Cassey Cress","Rocco Neubert",East,"GTX Basic",GTX,550,Plussunin,retail,2003,1419.98,4018,"United States",Won,2017-03-17,2017-06-17,92,641,1
QRKHWNRB,"Elease Gluck","Celia Rouche",West,"MG Special",MG,55,Faxquote,telecommunications,1995,1825.82,5595,"United States",Won,2017-03-17,2017-06-25,100,63,1
VS0TWECS,"Cassey Cress","Rocco Neubert",East,"GTX Basic",GTX,550,Plussunin,retail,2003,1419.98,4018,"United States",Won,2017-03-18,2017-06-18,92,530,1
CDUIUYY2,"Moses Frase","Dustin Brinkmann",Central,"MG Advanced",MG,3393,Finhigh,finance,2006,1102.43,1759,"United States",Won,2017-03-18,2017-06-11,85,3619,1
0GTJE2VQ,"Wilburn Farren","Cara Losch",East,"GTX Basic",GTX,550,"Gekko & Co",retail,1990,2520.83,3502,"United States",Won,2017-03-20,2017-06-14,86,497,1
AVD2WQZY,"Corliss Cosme","Cara Losch",East,"GTX Pro",GTX,4821,Sumace,retail,2000,167.89,493,Romania,Lost,2017-03-23,2017-06-11,80,0,0
XIKWT7HM,"Marty Freudenburg","Melvin Marxen",Central,"MG Special",MG,55,Finhigh,finance,2006,1102.43,1759,"United States",Won,2017-03-24,2017-03-26,2,48,1
YYAZ4JBY,"Reed Clapper","Rocco Neubert",East,"GTX Pro",GTX,4821,Ganjaflex,retail,1995,5158.71,17479,Japan,Won,2017-03-24,2017-04-03,10,4440,1
VH78FLDN,"Zane Levy","Summer Sewald",West,"GTX Pro",GTX,4821,Cheers,entertainment,1993,4269.9,6472,"United States",Lost,2017-03-24,2017-04-03,10,0,0
RO6QLRCX,"Cassey Cress","Rocco Neubert",East,"GTX Basic",GTX,550,Plussunin,retail,2003,1419.98,4018,"United States",Won,2017-03-28,2017-05-30,63,422,1
9ZDFLOKA,"Maureen Marcano","Summer Sewald",West,"MG Special",MG,55,Green-Plus,services,2003,692.19,1922,"United States",Won,2017-03-29,2017-04-07,9,48,1
ZIZXHX09,"Cassey Cress","Rocco Neubert",East,"MG Advanced",MG,3393,Silis,medical,1994,2818.38,6290,"United States",Won,2017-03-30,2017-04-07,8,3390,1
HOG5OE78,"Vicki Laflamme","Celia Rouche",West,"GTX Pro",GTX,4821,Fasehatice,retail,1990,4968.91,7523,"United States",Lost,2017-03-30,2017-04-08,9,0,0
2VTBUOXA,"Rosalina Dieter","Celia Rouche",West,"MG Advanced",MG,3393,Dalttechnology,software,2013,98.79,96,"United States",Lost,2017-03-31,2017-05-30,60,0,0
49USIHDH,"Marty Freudenburg","Melvin Marxen",Central,"MG Advanced",MG,3393,Rundofase,technolgy,1983,1008.06,1238,"United States",Lost,2017-04-01,2017-04-10,9,0,0
6RQCLF28,"Gladys Colclough","Melvin Marxen",Central,"GTX Basic",GTX,550,Codehow,software,1998,2714.9,2641,"United States",Won,2017-04-02,2017-04-11,9,507,1
RX95UPUC,"Cassey Cress","Rocco Neubert",East,"GTX Plus Basic",GTX,1096,Xx-zobam,entertainment,1989,3838.39,8274,"United States",Lost,2017-04-06,2017-05-30,54,0,0
3N6VGWVS,"Lajuana Vencill","Dustin Brinkmann",Central,"MG Special",MG,55,Gogozoom,telecommunications,2007,86.68,187,"United States",Won,2017-04-06,2017-05-30,54,61,1
I6ZWBDU6,"Moses Frase","Dustin Brinkmann",Central,"MG Advanced",MG,3393,Funholding,finance,1991,2819.5,7227,"United States",Won,2017-04-06,2017-06-12,67,3161,1
9IE6GBXM,"Cassey Cress","Rocco Neubert",East,"GTX Pro",GTX,4821,Ontomedia,employment,1997,882.12,2769,"United States",Lost,2017-04-07,2017-05-14,37,0,0
DXBLA2BS,"Jonathan Berthelot","Melvin Marxen",Central,"GTX Plus Basic",GTX,1096,Zumgoity,medical,1984,441.08,1210,"United States",Won,2017-04-07,2017-04-17,10,1189,1
U0E9CRX5,"Boris Faz","Rocco Neubert",East,"GTX Basic",GTX,550,Zathunicon,retail,2010,71.12,144,"United States",Lost,2017-04-09,2017-04-18,9,0,0
I7KV29LC,"Cassey Cress","Rocco Neubert",East,"GTX Basic",GTX,550,Konex,technolgy,1980,7708.38,13756,"United States",Won,2017-04-09,2017-04-20,11,598,1
BU1B6PHK,"Kami Bicknell","Summer Sewald",West,"GTX Plus Basic",GTX,1096,Cheers,entertainment,1993,4269.9,6472,"United States",Won,2017-04-09,2017-04-10,1,915,1
DCC85LZO,"Kami Bicknell","Summer Sewald",West,"GTX Plus Basic",GTX,1096,Cheers,entertainment,1993,4269.9,6472,"United States",Won,2017-04-10,2017-04-13,3,1290,1
RHXY2M2W,"Lajuana Vencill","Dustin Brinkmann",Central,"MG Special",MG,55,Gogozoom,telecommunications,2007,86.68,187,"United States",Won,2017-04-10,2017-04-18,8,47,1
X501NN9P,"Marty Freudenburg","Melvin Marxen",Central,"GTX Pro",GTX,4821,Rangreen,technolgy,1987,2938.67,8775,Panama,Won,2017-04-10,2017-06-09,60,4413,1
KE7SZLG7,"Boris Faz","Rocco Neubert",East,"GTX Plus Basic",GTX,1096,"Gekko & Co",retail,1990,2520.83,3502,"United States",Won,2017-04-11,2017-06-11,61,1075,1
UKIM9XIZ,"Darcel Schlecht","Melvin Marxen",Central,"GTX Pro",GTX,4821,Inity,marketing,1986,2403.58,8801,"United States",Lost,2017-04-11,2017-04-19,8,0,0
5Z0ACVAM,"Darcel Schlecht","Melvin Marxen",Central,"GTX Pro",GTX,4821,Inity,marketing,1986,2403.58,8801,"United States",Lost,2017-04-11,2017-04-12,1,0,0
W1GERPB9,"Vicki Laflamme","Celia Rouche",West,"GTX Pro",GTX,4821,Fasehatice,retail,1990,4968.91,7523,"United States",Won,2017-04-11,2017-06-21,71,4653,1
G5FN7I7T,"Darcel Schlecht","Melvin Marxen",Central,"MG Advanced",MG,3393,Gogozoom,telecommunications,2007,86.68,187,"United States",Lost,2017-04-12,2017-06-28,77,0,0
31I0SB7T,"Kami Bicknell","Summer Sewald",West,"MG Advanced",MG,3393,Konex,technolgy,1980,7708.38,13756,"United States",Won,2017-04-12,2017-04-19,7,3141,1
6444O6DK,"Corliss Cosme","Cara Losch",East,"GTX Basic",GTX,550,Donquadtech,technolgy,1992,1712.68,3194,"United States",Lost,2017-04-13,2017-04-23,10,0,0
V9YR14KW,"Daniell Hammack","Rocco Neubert",East,"GTX Basic",GTX,550,Plussunin,retail,2003,1419.98,4018,"United States",Lost,2017-04-13,2017-04-20,7,0,0
QKQ5N9Z1,"Corliss Cosme","Cara Losch",East,"GTX Plus Basic",GTX,1096,"Massive Dynamic",entertainment,1989,665.06,1095,"United States",Won,2017-04-14,2017-04-23,9,1033,1
BEP06EN5,"Anna Snelling","Dustin Brinkmann",Central,"GTX Plus Pro",GTX,5482,Statholdings,employment,1997,291.27,586,"United States",Won,2017-04-15,2017-04-16,1,5082,1
84T104O7,"Darcel Schlecht","Melvin Marxen",Central,"GTX Plus Basic",GTX,1096,Warephase,services,1997,2041.73,5276,"United States",Won,2017-04-17,2017-04-25,8,1170,1
TS4CB9TH,"Vicki Laflamme","Celia Rouche",West,"GTX Pro",GTX,4821,Fasehatice,retail,1990,4968.91,7523,"United States",Won,2017-04-18,2017-04-20,2,5040,1
7B21SGQ8,"Boris Faz","Rocco Neubert",East,"GTX Plus Basic",GTX,1096,"Gekko & Co",retail,1990,2520.83,3502,"United States",Won,2017-04-19,2017-04-29,10,1080,1
XIXNILOP,"Marty Freudenburg","Melvin Marxen",Central,"MG Special",MG,55,Finhigh,finance,2006,1102.43,1759,"United States",Won,2017-04-20,2017-04-28,8,64,1
N7FJ13VQ,"Reed Clapper","Rocco Neubert",East,"GTX Plus Basic",GTX,1096,Plussunin,retail,2003,1419.98,4018,"United States",Lost,2017-04-20,2017-04-21,1,0,0
1E2LYCWP,"Boris Faz","Rocco Neubert",East,"GTX Pro",GTX,4821,Plussunin,retail,2003,1419.98,4018,"United States",Lost,2017-04-23,2017-04-24,1,0,0
GM6C1UK3,"Lajuana Vencill","Dustin Brinkmann",Central,"GTX Plus Pro",GTX,5482,Streethex,retail,1988,1376.8,1165,Belgium,Lost,2017-04-23,2017-05-02,9,0,0
